FBG data file in Text:
Start Time now : 2017.1.11 17:57:37
Save Speed : 4000 Hz
1	4	0	0	0	1550.0070	1556.1981	1552.1536	1547.9398	1543.9473	
1	4	0	0	0	1550.0034	1556.2001	1552.1566	1547.9415	1543.9497	
1	4	0	0	0	1550.0017	1556.2001	1552.1539	1547.9419	1543.9513	
1	4	0	0	0	1550.0031	1556.2015	1552.1572	1547.9415	1543.9471	
1	4	0	0	0	1550.0051	1556.2000	1552.1545	1547.9401	1543.9480	
1	4	0	0	0	1550.0035	1556.2010	1552.1571	1547.9385	1543.9493	
1	4	0	0	0	1550.0054	1556.2001	1552.1514	1547.9390	1543.9504	
1	4	0	0	0	1550.0049	1556.2014	1552.1556	1547.9403	1543.9463	
1	4	0	0	0	1550.0049	1556.1986	1552.1545	1547.9380	1543.9491	
1	4	0	0	0	1550.0067	1556.1995	1552.1520	1547.9393	1543.9502	
1	4	0	0	0	1550.0057	1556.1937	1552.1539	1547.9390	1543.9470	
1	4	0	0	0	1550.0038	1556.2034	1552.1545	1547.9418	1543.9491	
1	4	0	0	0	1550.0042	1556.1996	1552.1556	1547.9393	1543.9500	
1	4	0	0	0	1550.0061	1556.1971	1552.1582	1547.9431	1543.9512	
1	4	0	0	0	1550.0040	1556.2020	1552.1545	1547.9419	1543.9489	
1	4	0	0	0	1550.0050	1556.2001	1552.1531	1547.9358	1543.9465	
1	4	0	0	0	1550.0040	1556.2037	1552.1514	1547.9385	1543.9493	
1	4	0	0	0	1550.0032	1556.1967	1552.1561	1547.9407	1543.9510	
1	4	0	0	0	1550.0042	1556.2019	1552.1534	1547.9370	1543.9486	
1	4	0	0	0	1550.0071	1556.2019	1552.1530	1547.9390	1543.9493	
1	4	0	0	0	1550.0072	1556.2014	1552.1534	1547.9408	1543.9506	
1	4	0	0	0	1550.0032	1556.1971	1552.1550	1547.9396	1543.9525	
1	4	0	0	0	1550.0059	1556.1962	1552.1539	1547.9409	1543.9478	
1	4	0	0	0	1550.0040	1556.2001	1552.1531	1547.9392	1543.9491	
1	4	0	0	0	1550.0057	1556.2001	1552.1530	1547.9379	1543.9469	
1	4	0	0	0	1550.0051	1556.1991	1552.1566	1547.9435	1543.9502	
1	4	0	0	0	1550.0044	1556.1991	1552.1498	1547.9397	1543.9495	
1	4	0	0	0	1550.0054	1556.1967	1552.1545	1547.9397	1543.9524	
1	4	0	0	0	1550.0051	1556.1991	1552.1530	1547.9435	1543.9493	
1	4	0	0	0	1550.0055	1556.2001	1552.1577	1547.9403	1543.9514	
1	4	0	0	0	1550.0061	1556.2010	1552.1534	1547.9418	1543.9497	
1	4	0	0	0	1550.0049	1556.2006	1552.1561	1547.9410	1543.9474	
1	4	0	0	0	1550.0063	1556.1971	1552.1550	1547.9404	1543.9485	
1	4	0	0	0	1550.0051	1556.1996	1552.1582	1547.9393	1543.9489	
1	4	0	0	0	1550.0067	1556.2019	1552.1566	1547.9427	1543.9480	
1	4	0	0	0	1550.0071	1556.1967	1552.1552	1547.9377	1543.9482	
1	4	0	0	0	1550.0048	1556.1971	1552.1530	1547.9374	1543.9502	
1	4	0	0	0	1550.0040	1556.1971	1552.1556	1547.9414	1543.9489	
1	4	0	0	0	1550.0035	1556.2032	1552.1542	1547.9397	1543.9491	
1	4	0	0	0	1550.0032	1556.2014	1552.1545	1547.9445	1543.9523	
1	4	0	0	0	1550.0044	1556.1991	1552.1550	1547.9434	1543.9485	
1	4	0	0	0	1550.0054	1556.2037	1552.1547	1547.9353	1543.9491	
1	4	0	0	0	1550.0049	1556.2014	1552.1561	1547.9418	1543.9491	
1	4	0	0	0	1550.0051	1556.1996	1552.1608	1547.9393	1543.9493	
1	4	0	0	0	1550.0048	1556.2052	1552.1509	1547.9396	1543.9495	
1	4	0	0	0	1550.0054	1556.1981	1552.1545	1547.9429	1543.9486	
1	4	0	0	0	1550.0059	1556.2014	1552.1541	1547.9418	1543.9480	
1	4	0	0	0	1550.0045	1556.2004	1552.1556	1547.9390	1543.9513	
1	4	0	0	0	1550.0051	1556.1991	1552.1539	1547.9403	1543.9478	
1	4	0	0	0	1550.0082	1556.1991	1552.1556	1547.9419	1543.9469	
1	4	0	0	0	1550.0048	1556.1996	1552.1555	1547.9386	1543.9474	
1	4	0	0	0	1550.0055	1556.1996	1552.1552	1547.9381	1543.9478	
1	4	0	0	0	1550.0028	1556.1981	1552.1555	1547.9415	1543.9517	
1	4	0	0	0	1550.0046	1556.2015	1552.1556	1547.9421	1543.9489	
1	4	0	0	0	1550.0055	1556.1947	1552.1577	1547.9370	1543.9486	
1	4	0	0	0	1550.0054	1556.2039	1552.1550	1547.9397	1543.9513	
1	4	0	0	0	1550.0043	1556.2001	1552.1587	1547.9384	1543.9500	
1	4	0	0	0	1550.0055	1556.2020	1552.1582	1547.9407	1543.9485	
1	4	0	0	0	1550.0038	1556.1991	1552.1525	1547.9396	1543.9480	
1	4	0	0	0	1550.0031	1556.1991	1552.1514	1547.9353	1543.9502	
1	4	0	0	0	1550.0071	1556.1952	1552.1555	1547.9421	1543.9497	
1	4	0	0	0	1550.0023	1556.1976	1552.1561	1547.9420	1543.9480	
1	4	0	0	0	1550.0054	1556.2006	1552.1525	1547.9421	1543.9497	
1	4	0	0	0	1550.0038	1556.1995	1552.1572	1547.9402	1543.9506	
1	4	0	0	0	1550.0038	1556.1985	1552.1566	1547.9418	1543.9480	
1	4	0	0	0	1550.0032	1556.1981	1552.1545	1547.9375	1543.9520	
1	4	0	0	0	1550.0038	1556.2035	1552.1555	1547.9418	1543.9517	
1	4	0	0	0	1550.0034	1556.2025	1552.1577	1547.9421	1543.9469	
1	4	0	0	0	1550.0051	1556.1991	1552.1545	1547.9425	1543.9486	
1	4	0	0	0	1550.0046	1556.1986	1552.1571	1547.9408	1543.9491	
1	4	0	0	0	1550.0046	1556.1996	1552.1534	1547.9362	1543.9486	
1	4	0	0	0	1550.0059	1556.2024	1552.1561	1547.9398	1543.9475	
1	4	0	0	0	1550.0044	1556.1976	1552.1550	1547.9415	1543.9482	
1	4	0	0	0	1550.0034	1556.1981	1552.1536	1547.9427	1543.9469	
1	4	0	0	0	1550.0010	1556.1971	1552.1541	1547.9363	1543.9504	
1	4	0	0	0	1550.0045	1556.1947	1552.1530	1547.9441	1543.9478	
1	4	0	0	0	1550.0024	1556.2001	1552.1545	1547.9408	1543.9482	
1	4	0	0	0	1550.0021	1556.1995	1552.1534	1547.9385	1543.9493	
1	4	0	0	0	1550.0045	1556.1976	1552.1556	1547.9387	1543.9469	
1	4	0	0	0	1550.0045	1556.2019	1552.1582	1547.9413	1543.9502	
1	4	0	0	0	1550.0018	1556.2034	1552.1566	1547.9396	1543.9491	
1	4	0	0	0	1550.0031	1556.2019	1552.1582	1547.9404	1543.9497	
1	4	0	0	0	1550.0051	1556.1962	1552.1503	1547.9402	1543.9493	
1	4	0	0	0	1550.0061	1556.2006	1552.1561	1547.9391	1543.9493	
1	4	0	0	0	1550.0078	1556.1991	1552.1545	1547.9421	1543.9495	
1	4	0	0	0	1550.0067	1556.1981	1552.1561	1547.9402	1543.9486	
1	4	0	0	0	1550.0059	1556.1986	1552.1555	1547.9401	1543.9478	
1	4	0	0	0	1550.0040	1556.1971	1552.1561	1547.9375	1543.9517	
1	4	0	0	0	1550.0067	1556.2006	1552.1550	1547.9423	1543.9504	
1	4	0	0	0	1550.0055	1556.1976	1552.1550	1547.9438	1543.9486	
1	4	0	0	0	1550.0048	1556.2001	1552.1566	1547.9395	1543.9489	
1	4	0	0	0	1550.0056	1556.2004	1552.1550	1547.9426	1543.9502	
1	4	0	0	0	1550.0048	1556.1976	1552.1550	1547.9423	1543.9512	
1	4	0	0	0	1550.0045	1556.2015	1552.1598	1547.9360	1543.9460	
1	4	0	0	0	1550.0024	1556.2042	1552.1542	1547.9354	1543.9486	
1	4	0	0	0	1550.0017	1556.2000	1552.1523	1547.9365	1543.9513	
1	4	0	0	0	1550.0032	1556.1981	1552.1525	1547.9384	1543.9467	
1	4	0	0	0	1550.0059	1556.1995	1552.1536	1547.9413	1543.9502	
1	4	0	0	0	1550.0035	1556.2000	1552.1519	1547.9410	1543.9513	
1	4	0	0	0	1550.0039	1556.1976	1552.1520	1547.9404	1543.9486	
1	4	0	0	0	1550.0061	1556.1986	1552.1539	1547.9414	1543.9497	
1	4	0	0	0	1550.0057	1556.1996	1552.1547	1547.9402	1543.9478	
1	4	0	0	0	1550.0049	1556.1976	1552.1571	1547.9410	1543.9497	
1	4	0	0	0	1550.0028	1556.1981	1552.1571	1547.9390	1543.9491	
1	4	0	0	0	1550.0065	1556.2019	1552.1571	1547.9410	1543.9489	
1	4	0	0	0	1550.0031	1556.1986	1552.1577	1547.9351	1543.9495	
1	4	0	0	0	1550.0059	1556.1981	1552.1555	1547.9379	1543.9495	
1	4	0	0	0	1550.0042	1556.2029	1552.1572	1547.9374	1543.9489	
1	4	0	0	0	1550.0055	1556.1991	1552.1508	1547.9419	1543.9480	
1	4	0	0	0	1550.0063	1556.1981	1552.1592	1547.9421	1543.9497	
1	4	0	0	0	1550.0034	1556.1976	1552.1566	1547.9424	1543.9495	
1	4	0	0	0	1550.0055	1556.1976	1552.1556	1547.9387	1543.9485	
1	4	0	0	0	1550.0039	1556.1986	1552.1508	1547.9438	1543.9476	
1	4	0	0	0	1550.0029	1556.1991	1552.1603	1547.9397	1543.9503	
1	4	0	0	0	1550.0063	1556.2006	1552.1571	1547.9459	1543.9493	
1	4	0	0	0	1550.0054	1556.1986	1552.1561	1547.9407	1543.9510	
1	4	0	0	0	1550.0043	1556.1986	1552.1556	1547.9382	1543.9512	
1	4	0	0	0	1550.0034	1556.1981	1552.1577	1547.9375	1543.9474	
1	4	0	0	0	1550.0039	1556.2001	1552.1587	1547.9396	1543.9495	
1	4	0	0	0	1550.0040	1556.1996	1552.1571	1547.9385	1543.9489	
1	4	0	0	0	1550.0040	1556.1937	1552.1561	1547.9409	1543.9506	
1	4	0	0	0	1550.0048	1556.1981	1552.1530	1547.9373	1543.9478	
1	4	0	0	0	1550.0024	1556.2001	1552.1525	1547.9403	1543.9482	
1	4	0	0	0	1550.0042	1556.2023	1552.1531	1547.9376	1543.9475	
1	4	0	0	0	1550.0039	1556.1990	1552.1541	1547.9362	1543.9508	
1	4	0	0	0	1550.0055	1556.1981	1552.1561	1547.9398	1543.9478	
1	4	0	0	0	1550.0028	1556.2006	1552.1514	1547.9443	1543.9460	
1	4	0	0	0	1550.0031	1556.1996	1552.1530	1547.9409	1543.9471	
1	4	0	0	0	1550.0049	1556.2001	1552.1534	1547.9384	1543.9506	
1	4	0	0	0	1550.0054	1556.2001	1552.1582	1547.9387	1543.9489	
1	4	0	0	0	1550.0046	1556.2015	1552.1561	1547.9380	1543.9467	
1	4	0	0	0	1550.0051	1556.2034	1552.1593	1547.9353	1543.9475	
1	4	0	0	0	1550.0071	1556.1986	1552.1523	1547.9419	1543.9502	
1	4	0	0	0	1550.0063	1556.1986	1552.1566	1547.9409	1543.9471	
1	4	0	0	0	1550.0046	1556.2019	1552.1531	1547.9393	1543.9491	
1	4	0	0	0	1550.0061	1556.1986	1552.1534	1547.9387	1543.9514	
1	4	0	0	0	1550.0044	1556.1971	1552.1555	1547.9430	1543.9478	
1	4	0	0	0	1550.0038	1556.1996	1552.1530	1547.9410	1543.9510	
1	4	0	0	0	1550.0017	1556.2034	1552.1572	1547.9435	1543.9478	
1	4	0	0	0	1550.0057	1556.1986	1552.1592	1547.9390	1543.9502	
1	4	0	0	0	1550.0081	1556.1996	1552.1561	1547.9384	1543.9493	
1	4	0	0	0	1550.0051	1556.2032	1552.1577	1547.9390	1543.9500	
1	4	0	0	0	1550.0042	1556.1971	1552.1523	1547.9410	1543.9510	
1	4	0	0	0	1550.0071	1556.1996	1552.1555	1547.9419	1543.9495	
1	4	0	0	0	1550.0042	1556.1995	1552.1541	1547.9375	1543.9495	
1	4	0	0	0	1550.0028	1556.1995	1552.1561	1547.9393	1543.9497	
1	4	0	0	0	1550.0061	1556.2001	1552.1555	1547.9404	1543.9506	
1	4	0	0	0	1550.0015	1556.1986	1552.1536	1547.9431	1543.9489	
1	4	0	0	0	1550.0040	1556.2019	1552.1550	1547.9384	1543.9482	
1	4	0	0	0	1550.0038	1556.2006	1552.1556	1547.9398	1543.9482	
1	4	0	0	0	1550.0071	1556.2001	1552.1534	1547.9398	1543.9493	
1	4	0	0	0	1550.0028	1556.1991	1552.1582	1547.9404	1543.9500	
1	4	0	0	0	1550.0059	1556.1991	1552.1539	1547.9384	1543.9478	
1	4	0	0	0	1550.0061	1556.1986	1552.1572	1547.9381	1543.9495	
1	4	0	0	0	1550.0031	1556.1981	1552.1534	1547.9359	1543.9504	
1	4	0	0	0	1550.0042	1556.1986	1552.1555	1547.9410	1543.9486	
1	4	0	0	0	1550.0044	1556.2025	1552.1556	1547.9351	1543.9495	
1	4	0	0	0	1550.0071	1556.1967	1552.1556	1547.9365	1543.9515	
1	4	0	0	0	1550.0048	1556.1967	1552.1523	1547.9430	1543.9493	
1	4	0	0	0	1550.0046	1556.1991	1552.1545	1547.9368	1543.9493	
1	4	0	0	0	1550.0040	1556.2019	1552.1482	1547.9393	1543.9517	
1	4	0	0	0	1550.0059	1556.1996	1552.1566	1547.9371	1543.9478	
1	4	0	0	0	1550.0059	1556.1991	1552.1555	1547.9427	1543.9491	
1	4	0	0	0	1550.0034	1556.2000	1552.1577	1547.9377	1543.9519	
1	4	0	0	0	1550.0065	1556.2006	1552.1519	1547.9415	1543.9497	
1	4	0	0	0	1550.0010	1556.1976	1552.1566	1547.9385	1543.9500	
1	4	0	0	0	1550.0024	1556.2019	1552.1536	1547.9388	1543.9502	
1	4	0	0	0	1550.0042	1556.1976	1552.1577	1547.9390	1543.9506	
1	4	0	0	0	1550.0057	1556.1937	1552.1534	1547.9407	1543.9510	
1	4	0	0	0	1550.0048	1556.1971	1552.1545	1547.9377	1543.9485	
1	4	0	0	0	1550.0039	1556.2019	1552.1526	1547.9374	1543.9513	
1	4	0	0	0	1550.0035	1556.1967	1552.1555	1547.9393	1543.9510	
1	4	0	0	0	1550.0044	1556.1947	1552.1571	1547.9404	1543.9500	
1	4	0	0	0	1550.0016	1556.1986	1552.1566	1547.9381	1543.9517	
1	4	0	0	0	1550.0049	1556.2020	1552.1541	1547.9403	1543.9500	
1	4	0	0	0	1550.0038	1556.1986	1552.1566	1547.9396	1543.9508	
1	4	0	0	0	1550.0057	1556.1995	1552.1520	1547.9359	1543.9508	
1	4	0	0	0	1550.0074	1556.2039	1552.1561	1547.9380	1543.9469	
1	4	0	0	0	1550.0044	1556.2004	1552.1577	1547.9366	1543.9491	
1	4	0	0	0	1550.0049	1556.1991	1552.1545	1547.9393	1543.9469	
1	4	0	0	0	1550.0054	1556.1976	1552.1566	1547.9392	1543.9517	
1	4	0	0	0	1550.0040	1556.2004	1552.1514	1547.9421	1543.9515	
1	4	0	0	0	1550.0046	1556.1981	1552.1566	1547.9391	1543.9502	
1	4	0	0	0	1550.0024	1556.2006	1552.1561	1547.9374	1543.9497	
1	4	0	0	0	1550.0035	1556.1991	1552.1534	1547.9391	1543.9486	
1	4	0	0	0	1550.0059	1556.1996	1552.1571	1547.9398	1543.9497	
1	4	0	0	0	1550.0021	1556.1991	1552.1560	1547.9409	1543.9500	
1	4	0	0	0	1550.0035	1556.2010	1552.1561	1547.9396	1543.9504	
1	4	0	0	0	1550.0050	1556.2024	1552.1561	1547.9401	1543.9506	
1	4	0	0	0	1550.0044	1556.1981	1552.1598	1547.9391	1543.9508	
1	4	0	0	0	1550.0059	1556.2014	1552.1556	1547.9413	1543.9482	
1	4	0	0	0	1550.0040	1556.2010	1552.1531	1547.9403	1543.9465	
1	4	0	0	0	1550.0048	1556.2004	1552.1525	1547.9393	1543.9489	
1	4	0	0	0	1550.0067	1556.1991	1552.1577	1547.9396	1543.9486	
1	4	0	0	0	1550.0065	1556.2001	1552.1498	1547.9408	1543.9512	
1	4	0	0	0	1550.0024	1556.2014	1552.1552	1547.9415	1543.9495	
1	4	0	0	0	1550.0055	1556.2004	1552.1550	1547.9413	1543.9540	
1	4	0	0	0	1550.0048	1556.1962	1552.1598	1547.9409	1543.9510	
1	4	0	0	0	1550.0035	1556.2039	1552.1541	1547.9409	1543.9463	
1	4	0	0	0	1550.0074	1556.1971	1552.1534	1547.9382	1543.9513	
1	4	0	0	0	1550.0059	1556.1976	1552.1560	1547.9379	1543.9495	
1	4	0	0	0	1550.0050	1556.2034	1552.1545	1547.9397	1543.9486	
1	4	0	0	0	1550.0067	1556.2009	1552.1530	1547.9403	1543.9493	
1	4	0	0	0	1550.0045	1556.1995	1552.1550	1547.9413	1543.9502	
1	4	0	0	0	1550.0055	1556.1981	1552.1534	1547.9404	1543.9486	
1	4	0	0	0	1550.0031	1556.1976	1552.1577	1547.9390	1543.9506	
1	4	0	0	0	1550.0051	1556.1996	1552.1520	1547.9431	1543.9500	
1	4	0	0	0	1550.0035	1556.1996	1552.1566	1547.9357	1543.9497	
1	4	0	0	0	1550.0042	1556.1962	1552.1530	1547.9390	1543.9471	
1	4	0	0	0	1550.0034	1556.1976	1552.1577	1547.9396	1543.9500	
1	4	0	0	0	1550.0054	1556.2001	1552.1523	1547.9402	1543.9500	
1	4	0	0	0	1550.0057	1556.2029	1552.1582	1547.9401	1543.9482	
1	4	0	0	0	1550.0040	1556.1981	1552.1508	1547.9438	1543.9478	
1	4	0	0	0	1550.0042	1556.2006	1552.1561	1547.9374	1543.9502	
1	4	0	0	0	1550.0071	1556.2019	1552.1566	1547.9369	1543.9485	
1	4	0	0	0	1550.0049	1556.1986	1552.1514	1547.9414	1543.9480	
1	4	0	0	0	1550.0033	1556.1986	1552.1561	1547.9413	1543.9482	
1	4	0	0	0	1550.0029	1556.1995	1552.1541	1547.9408	1543.9485	
1	4	0	0	0	1550.0040	1556.2004	1552.1552	1547.9387	1543.9502	
1	4	0	0	0	1550.0048	1556.1985	1552.1545	1547.9386	1543.9495	
1	4	0	0	0	1550.0037	1556.1971	1552.1556	1547.9431	1543.9471	
1	4	0	0	0	1550.0029	1556.1991	1552.1577	1547.9381	1543.9500	
1	4	0	0	0	1550.0045	1556.1967	1552.1555	1547.9438	1543.9491	
1	4	0	0	0	1550.0048	1556.1996	1552.1545	1547.9386	1543.9491	
1	4	0	0	0	1550.0028	1556.2039	1552.1556	1547.9402	1543.9484	
1	4	0	0	0	1550.0034	1556.1996	1552.1555	1547.9419	1543.9495	
1	4	0	0	0	1550.0040	1556.1981	1552.1561	1547.9366	1543.9491	
1	4	0	0	0	1550.0028	1556.2019	1552.1572	1547.9369	1543.9491	
1	4	0	0	0	1550.0048	1556.1976	1552.1539	1547.9396	1543.9480	
1	4	0	0	0	1550.0059	1556.1971	1552.1566	1547.9431	1543.9493	
1	4	0	0	0	1550.0054	1556.2024	1552.1525	1547.9396	1543.9493	
1	4	0	0	0	1550.0034	1556.1996	1552.1550	1547.9410	1543.9480	
1	4	0	0	0	1550.0021	1556.1996	1552.1556	1547.9410	1543.9513	
1	4	0	0	0	1550.0032	1556.1996	1552.1530	1547.9419	1543.9495	
1	4	0	0	0	1550.0032	1556.1976	1552.1566	1547.9435	1543.9495	
1	4	0	0	0	1550.0044	1556.2014	1552.1566	1547.9414	1543.9506	
1	4	0	0	0	1550.0059	1556.1991	1552.1545	1547.9429	1543.9500	
1	4	0	0	0	1550.0040	1556.1976	1552.1539	1547.9370	1543.9495	
1	4	0	0	0	1550.0059	1556.1967	1552.1550	1547.9393	1543.9471	
1	4	0	0	0	1550.0042	1556.2014	1552.1598	1547.9385	1543.9504	
1	4	0	0	0	1550.0074	1556.2006	1552.1566	1547.9454	1543.9489	
1	4	0	0	0	1550.0046	1556.1976	1552.1552	1547.9409	1543.9471	
1	4	0	0	0	1550.0034	1556.1976	1552.1498	1547.9420	1543.9510	
1	4	0	0	0	1550.0046	1556.1957	1552.1561	1547.9390	1543.9493	
1	4	0	0	0	1550.0042	1556.2004	1552.1566	1547.9377	1543.9497	
1	4	0	0	0	1550.0032	1556.1971	1552.1525	1547.9435	1543.9476	
1	4	0	0	0	1550.0049	1556.1991	1552.1577	1547.9401	1543.9485	
1	4	0	0	0	1550.0055	1556.2048	1552.1552	1547.9393	1543.9482	
1	4	0	0	0	1550.0055	1556.2009	1552.1571	1547.9414	1543.9502	
1	4	0	0	0	1550.0050	1556.1981	1552.1560	1547.9420	1543.9486	
1	4	0	0	0	1550.0029	1556.2015	1552.1577	1547.9363	1543.9482	
1	4	0	0	0	1550.0071	1556.1995	1552.1525	1547.9343	1543.9486	
1	4	0	0	0	1550.0017	1556.1986	1552.1587	1547.9392	1543.9482	
1	4	0	0	0	1550.0038	1556.1980	1552.1545	1547.9390	1543.9497	
1	4	0	0	0	1550.0045	1556.1981	1552.1545	1547.9381	1543.9475	
1	4	0	0	0	1550.0034	1556.1991	1552.1545	1547.9415	1543.9489	
1	4	0	0	0	1550.0054	1556.2014	1552.1545	1547.9420	1543.9493	
1	4	0	0	0	1550.0054	1556.1981	1552.1545	1547.9398	1543.9491	
1	4	0	0	0	1550.0038	1556.1976	1552.1582	1547.9414	1543.9495	
1	4	0	0	0	1550.0062	1556.2014	1552.1541	1547.9419	1543.9480	
1	4	0	0	0	1550.0073	1556.2001	1552.1545	1547.9404	1543.9512	
1	4	0	0	0	1550.0054	1556.1986	1552.1577	1547.9403	1543.9493	
1	4	0	0	0	1550.0046	1556.2032	1552.1552	1547.9386	1543.9484	
1	4	0	0	0	1550.0055	1556.1996	1552.1556	1547.9430	1543.9495	
1	4	0	0	0	1550.0029	1556.1976	1552.1577	1547.9379	1543.9497	
1	4	0	0	0	1550.0051	1556.2014	1552.1520	1547.9385	1543.9464	
1	4	0	0	0	1550.0032	1556.1981	1552.1541	1547.9418	1543.9480	
1	4	0	0	0	1550.0038	1556.1991	1552.1530	1547.9418	1543.9508	
1	4	0	0	0	1550.0042	1556.1952	1552.1571	1547.9410	1543.9493	
1	4	0	0	0	1550.0024	1556.1981	1552.1561	1547.9384	1543.9491	
1	4	0	0	0	1550.0038	1556.1981	1552.1525	1547.9440	1543.9467	
1	4	0	0	0	1550.0081	1556.2010	1552.1566	1547.9402	1543.9500	
1	4	0	0	0	1550.0042	1556.2010	1552.1561	1547.9436	1543.9497	
1	4	0	0	0	1550.0039	1556.1962	1552.1571	1547.9404	1543.9482	
1	4	0	0	0	1550.0023	1556.1971	1552.1556	1547.9382	1543.9447	
1	4	0	0	0	1550.0034	1556.2024	1552.1572	1547.9368	1543.9486	
1	4	0	0	0	1550.0027	1556.1976	1552.1539	1547.9384	1543.9469	
1	4	0	0	0	1550.0061	1556.2015	1552.1519	1547.9414	1543.9495	
1	4	0	0	0	1550.0048	1556.1967	1552.1536	1547.9380	1543.9475	
1	4	0	0	0	1550.0032	1556.1981	1552.1525	1547.9404	1543.9480	
1	4	0	0	0	1550.0054	1556.2030	1552.1534	1547.9407	1543.9471	
1	4	0	0	0	1550.0048	1556.1991	1552.1541	1547.9408	1543.9491	
1	4	0	0	0	1550.0049	1556.2001	1552.1576	1547.9410	1543.9497	
1	4	0	0	0	1550.0032	1556.1986	1552.1561	1547.9379	1543.9517	
1	4	0	0	0	1550.0068	1556.2019	1552.1523	1547.9396	1543.9475	
1	4	0	0	0	1550.0040	1556.1976	1552.1593	1547.9426	1543.9476	
1	4	0	0	0	1550.0042	1556.1996	1552.1550	1547.9408	1543.9486	
1	4	0	0	0	1550.0026	1556.1980	1552.1545	1547.9398	1543.9474	
1	4	0	0	0	1550.0072	1556.2001	1552.1534	1547.9410	1543.9482	
1	4	0	0	0	1550.0048	1556.1976	1552.1550	1547.9380	1543.9485	
1	4	0	0	0	1550.0065	1556.1996	1552.1520	1547.9403	1543.9482	
1	4	0	0	0	1550.0051	1556.2001	1552.1545	1547.9404	1543.9502	
1	4	0	0	0	1550.0057	1556.1971	1552.1530	1547.9410	1543.9500	
1	4	0	0	0	1550.0042	1556.1962	1552.1566	1547.9421	1543.9514	
1	4	0	0	0	1550.0057	1556.2009	1552.1534	1547.9390	1543.9493	
1	4	0	0	0	1550.0051	1556.2020	1552.1571	1547.9409	1543.9497	
1	4	0	0	0	1550.0065	1556.2004	1552.1561	1547.9390	1543.9486	
1	4	0	0	0	1550.0046	1556.1971	1552.1530	1547.9410	1543.9482	
1	4	0	0	0	1550.0044	1556.1986	1552.1571	1547.9386	1543.9493	
1	4	0	0	0	1550.0042	1556.2019	1552.1537	1547.9375	1543.9506	
1	4	0	0	0	1550.0074	1556.1986	1552.1534	1547.9403	1543.9514	
1	4	0	0	0	1550.0027	1556.2010	1552.1545	1547.9445	1543.9478	
1	4	0	0	0	1550.0034	1556.2029	1552.1566	1547.9374	1543.9489	
1	4	0	0	0	1550.0017	1556.1967	1552.1534	1547.9392	1543.9502	
1	4	0	0	0	1550.0065	1556.1991	1552.1603	1547.9370	1543.9500	
1	4	0	0	0	1550.0055	1556.1991	1552.1550	1547.9398	1543.9493	
1	4	0	0	0	1550.0035	1556.2015	1552.1566	1547.9396	1543.9489	
1	4	0	0	0	1550.0042	1556.2009	1552.1571	1547.9369	1543.9495	
1	4	0	0	0	1550.0055	1556.1991	1552.1544	1547.9381	1543.9489	
1	4	0	0	0	1550.0024	1556.2020	1552.1541	1547.9377	1543.9482	
1	4	0	0	0	1550.0049	1556.2014	1552.1592	1547.9364	1543.9497	
1	4	0	0	0	1550.0034	1556.1991	1552.1572	1547.9376	1543.9491	
1	4	0	0	0	1550.0054	1556.1957	1552.1534	1547.9375	1543.9489	
1	4	0	0	0	1550.0031	1556.2006	1552.1561	1547.9371	1543.9480	
1	4	0	0	0	1550.0062	1556.2010	1552.1520	1547.9443	1543.9482	
1	4	0	0	0	1550.0038	1556.1991	1552.1555	1547.9392	1543.9474	
1	4	0	0	0	1550.0054	1556.2020	1552.1545	1547.9407	1543.9495	
1	4	0	0	0	1550.0040	1556.1967	1552.1555	1547.9398	1543.9503	
1	4	0	0	0	1550.0042	1556.1981	1552.1536	1547.9414	1543.9495	
1	4	0	0	0	1550.0048	1556.2014	1552.1572	1547.9391	1543.9482	
1	4	0	0	0	1550.0068	1556.2019	1552.1541	1547.9403	1543.9467	
1	4	0	0	0	1550.0059	1556.1967	1552.1587	1547.9407	1543.9510	
1	4	0	0	0	1550.0046	1556.2014	1552.1550	1547.9380	1543.9480	
1	4	0	0	0	1550.0038	1556.1971	1552.1530	1547.9410	1543.9500	
1	4	0	0	0	1550.0051	1556.1976	1552.1555	1547.9413	1543.9512	
1	4	0	0	0	1550.0051	1556.1986	1552.1552	1547.9396	1543.9493	
1	4	0	0	0	1550.0048	1556.2009	1552.1525	1547.9376	1543.9510	
1	4	0	0	0	1550.0051	1556.2023	1552.1539	1547.9380	1543.9491	
1	4	0	0	0	1550.0051	1556.1996	1552.1566	1547.9420	1543.9482	
1	4	0	0	0	1550.0042	1556.1976	1552.1555	1547.9430	1543.9475	
1	4	0	0	0	1550.0040	1556.2006	1552.1519	1547.9393	1543.9474	
1	4	0	0	0	1550.0034	1556.2019	1552.1561	1547.9376	1543.9493	
1	4	0	0	0	1550.0038	1556.1996	1552.1555	1547.9410	1543.9489	
1	4	0	0	0	1550.0051	1556.2006	1552.1531	1547.9403	1543.9474	
1	4	0	0	0	1550.0057	1556.1990	1552.1523	1547.9387	1543.9506	
1	4	0	0	0	1550.0057	1556.1996	1552.1566	1547.9408	1543.9486	
1	4	0	0	0	1550.0059	1556.1967	1552.1556	1547.9360	1543.9495	
1	4	0	0	0	1550.0057	1556.1976	1552.1528	1547.9403	1543.9485	
1	4	0	0	0	1550.0027	1556.1996	1552.1572	1547.9407	1543.9508	
1	4	0	0	0	1550.0035	1556.2009	1552.1534	1547.9409	1543.9504	
